word,is_name
이도희,1
소윤호,1
토레아도르,0
부동찬,1
등민하,1
사채율,1
조대호,1
첨삭,0
혐피,0
생지안행,0
일편지론,0
독촉,0
프로테스탄트,0
임이찬,1
강세율,1
닮다,0
좌구,0
라스크,0
이영환,1
이한솔,1
도용현,1
별첨,0
소인아,1
화협,0
광우리,0
디엠비,0
삼태웅,1
금독,0
도하루,1
판당고,0
모준경,1
로석현,1
온승건,1
상정음,1
석준후,1
작손,0
정진혁,1
뇌양이,0
반합,0
호윤빈,1
곽건욱,1
오형진,1
완언,0
일신일축,0
구삼,0
첨예,0
원몽,0
진진후,1
신지민,1
로윤우,1
그느다,0
장시호,1
유호성,1
설하담,1
악행,0
동경훈,1
친견,0
민용진,1
곽슬,1
빈지연,1
서정인,1
해반주그레,0
채시영,1
하이포크산틴,0
선정헌,1
점유하,1
합신,0
토감,0
비드,0
셴양,0
흔드적,0
푸리안트,0
국악,0
염루,0
나현오,1
연정한,1
백견,0
학전,0
보세환,1
현진,1
차태인,1
딤플,0
위색,0
잠한,0
증좌,0
표성찬,1
알란,0
협착,0
발데르,0
우예음,1
초호연,1
괴유,0
카스토르,0
탄성진,1
추율희,1
업도,0
장태서,1
도야지,0
이소니아지드,0
영영찬,1
이효리,1
차승욱,1
볼긋,0
점책,0
총패,0
양재아,1
재류,0
홀스타인,0
터벌,0
본존,0
캠핑,0
천승엽,1
류여빈,1
나민구,1
데뷔,0
서함,0
울필라스,0
금칠,0
옹태부리,0
차하리,0
명미,0
보임,0
칼미크,0
우민아,1
지폐,0
팽그르르,0
비글,0
게으르다,0
승해리,1
오축,0
압시,0
도사무엘,1
아과스칼리엔테스,0
강영후,1
경험,0
설은세,1
블로킹,0
금도은,1
양준민,1
카르네아데스,0
선파,0
레이던,0
재삼,0
남서혁,1
참차,0
노서후,1
두덜,0
심찬호,1
구찬호,1
외산,0
궁준희,1
심성윤,1
라리윤,1
안의현,1
언미,0
장준희,1
함옥,0
준뢰,0
죽엽,0
국빈,0
한주하,1
위차,0
카라테오도리,0
마색,0
저훼,0
포르차토,0
이투,0
귀유,0
석유아,1
산담비,1
소세연,1
선한율,1
빈제민,1
내이도,1
필계,0
배슬우,1
왕미현,1
유사무엘,1
박투,0
카베아,0
사디,0
출급,0
탄태혁,1
브라기,0
창다비,1
슐라이덴,0
최미소,1
좌강인,1
금준하,1
둥그데당실,0
엄민,1
유하겸,1
장소예,1
헥사클로로펜,0
형나온,1
준엽,0
초그린,1
응현,0
반정진,1
짜개다,0
광중,0
장서경,1
에베소,0
브라질우드,0
유재웅,1
강소진,1
석공,0
옹시우,1
궁료,0
엄민지,1
하한울,1
각경,0
사지환,1
홍태인,1
임세희,1
총묘,0
석서정,1
모레노,0
소재하,1
변규연,1
연몌,0
경보겸,1
조근호,1
판석준,1
방아은,1
양경서,1
장유아,1
종태용,1
성겁,0
이뉵,0
노다운,1
양승하,1
수크로스,0
선재율,1
열과,0
인향,0
마롱,0
마예리,1
관호,0
취신,0
우빈,0
일년지계,0
두름,0
누속,0
탄복지재,0
호사토읍,0
피한서,1
불세,0
될링거,0
영서혜,1
더테,0
양핵,0
요포,0
후재웅,1
원시하,1
부정연,1
하정진,1
마야지,0
환품,0
바리케이드,0
포스포릴레이스,0
둔석,0
강성아,1
남서혜,1
지인아,1
근속,0
버케,0
황규민,1
탐호,0
온아,0
윤강민,1
용직,0
우장현,1
악동,0
장서호,1
필자지,0
궁채호,1
백지홍,1
바이올린,0
키타이,0
에탐부톨,0
척비,0
스크랩,0
요코하마,0
애애절절,0
탑배,0
좌채은,1
왕정인,1
인혜나,1
연후지사,0
착석,0
염예랑,1
조주윤,1
림정욱,1
만지다,0
배도아,1
엽샛별,1
등노아,1
에어컨,0
라다현,1
타키온,0
곤난진니,0
다은율,1
묵유,0
함녕지곡,0
환복,0
기진솔,1
정이슬,1
해혈,0
속등,0
당승원,1
장세리,1
인물,0
여숙,0
탕수한,1
보묵,0
총췌,0
컨셉,0
라루스,0
가시나무긴나무좀,0
엄과,0
극문,0
노정서,1
여승희,1
괴대,0
서나연,1
판재연,1
서휘,1
화화영,1
건조로이,0
도경은,1
트랜스펙션,0
정채호,1
누룽지,0
뿌지지,0
취합,0
정서후,1
친촨,0
윤첩,0
호은송,1
케이크워크,0
단혜영,1
쇠진,0
구우민,1
정단,1
도재준,1
다향,0
탁료,0
결근,0
세인트존,0
장주완,1
위재조석,0
섭기원,1
선이솜,1
최바다,1
한규연,1
성예건,1
정도현,1
강쇠,0
파라호르몬,0
쿨링오프,0
하준서,1
호하린,1
독변,0
주로희,1
장해담,1
삭사,0
샤오샹,0
속시,0
나바라,0
비난수,0
말삭,0
난예리,1
피위,0
안슬우,1
둥주리,0
육칠,0
완명불령,0
쇄양,0
드골,0
네프,0
조취,0
창루,0
관전자,0
라코니아,0
애예솜,1
왕려,0
산지오,1
양은영,1
민승완,1
흑로,0
늘짱,0
마면,0
김로하,1
진리나,1
위선지도,0
미지빈,1
형병,0
견다운,1
채유원,1
도메니키노,0
상은진,1
페름,0
포선웅,1
들부드레,0
순수화,1
시인혜,1
교하,0
소별하,1
남은주,1
궁한빛,1
손아은,1
필강후,1
행창,0
징속,0
범근호,1
필도운,1
참변,0
엑토고니,0
빙압,0
서근영,1
소여은,1
뚝배기,0
채층,0
차상차하,0
도아정,1
탕목,0
우지서,1
이신비,1
선납,0
응속,0
장성아,1
영승지회,0
노주비,1
벋버스름,0
구지호,1
숙환,0
무서웁다,0
트로포닌,0
청의원,0
랑다겸,1
장태림,1
현성지군,0
소태온,1
신우석,1
근여울,1
매새양,0
시그린,1
악심,0
등솔,0
캠프,0
영흥,0
수연우,1
심상진,1
요이,0
엽송연,1
삼매야,0
아다훈,1
가호성,1
털커덩,0
은하임,1
티셀리우스,0
맹루희,1
초막,0
개획,0
양상빈,1
여하이,1
동누리,1
돕지,0
엄존,0
오형지인,0
결친,0
석룡추,0
매양,0
서보배,1
테플론,0
탱알,0
전민솔,1
번노아,1
민종호,1
농예,0
취욕,0
마규린,1
경태욱,1
핑거링,0
등수영,1
카예타누스,0
엔비아르,0
이자선일,0
오규림,1
법고,0
운곤,0
페하,0
노현재,1
아미노,0
면련,0
송이담,1
킬로헤르츠,0
윤지혜,1
역심,0
선요,0
초예,0
분죽,0
황은혁,1
다호,0
차좌,0
도성희,1
제우스,0
상지효,1
기다현,1
직능,0
획획,0
견토지쟁,0
이빨,0
조라윤,1
소유연,1
지농,0
쿠베바,0
구체이미,0
리가원,1
변연,1
배슬기,1
죄원,0
증무경,1
김민석,1
권주윤,1
양율희,1
몽색,0
채상혁,1
웅후,0
조하온,1
게르다,0
설혹,0
장유환,1
퍼짐,0
원이정,1
섭예승,1
마태오,1
봉정서,1
평박,0
티르,0
벌작,0
배소미,1
등정욱,1
도혜준,1
전윤주,1
추슬르다,0
원설,1
누화,0
장훈민,1
만장이,0
조급스레,0
동경은,1
나준현,1
궁지현,1
재위,0
금명,0
노호연,1
화세하,1
백보드,0
김병준,1
맹중계,0
아모르,0
노안나,1
유정인,1
기아나,0
염현규,1
번극,0
마빛나,1
숭가,0
삼족,0
적격,0
창영현,1
제주이,1
석채인,1
장준이,1
송태주,1
장선유,1
하우솔,1
부익부,0
효박,0
사몽비몽,0
찬죽,0
환좌,0
퍼밀,0
달칵,0
녹색,0
혐고,0
양정서,1
리슐리외,0
기상헌,1
필경호,1
샤이데만,0
인용훈,1
여홍,0
조곰,0
영글다,0
실련,0
얼덜,0
석빈,1
백용우,1
대길,0
설서형,1
가예윤,1
제설현,1
양경록,1
송당,0
방치우,1
빙소담,1
깃다,0
요계,0
모꼬지,0
깐,0
김대한,1
찌로,0
국선경,1
권화랑,1
양우형,1
바룩,0
은반,0
범예담,1
원슬비,1
고롱,0
연재휘,1
동준석,1
촌선,0
배무빈,1
통역,0
데치소,0
장루다,1
한은성,1
엽진솔,1
여다니엘,1
다대다,0
서브미사일,0
안태산,1
손보리,1
헥사메틸렌테트라민,0
족탈불급,0
너부시,0
농류,0
진도빈,1
잔독,0
계폐,0
황상아,1
동유현,1
진주윤,1
여진모,1
눌삽,0
뻐덩,0
아뜩,0
또아기,0
순정은,1
쌍두,0
석파,0
임희수,1
방하현,1
장채연,1
분후,0
장정빈,1
타이얌뭄,0
낭노을,1
부득요령,0
평범,0
연유하,1
마선유,1
난현오,1
파귀,0
난엽,0
학눌,0
반자르마신,0
절긴,0
주진서,1
임가을,1
염서정,1
실유,0
남준용,1
철음,0
순현도,1
하딩,0
엄승,0
시강빈,1
변동환,1
장은제,1
보로실로브그라드,0
칸델라르,0
도민,1
강리나,1
황승범,1
훈총양영,0
금찰,0
기현,0
실박,0
청년,0
동다겸,1
국솔지,1
부시영,1
혼용,0
차예건,1
설율리,1
좌포우혜,0
민세화,1
돈기쁨,1
이연수,1
정구건즐,0
후동엽,1
안하림,1
이지환,1
빈태겸,1
선선,1
오혜준,1
정병준,1
치클루스,0
리더타펠,0
임로이,1
묘창해지일속,0
설서림,1
치르다,0
노송이,1
포퓔리슴,0
금효인,1
표리윤,1
황참,0
열분,0
프린트,0
탄석영,1
주도한,1
옥침,0
카나리아,0
비리디언,0
충량지신,0
오가은,1
아량,0
아스파테이스,0
섬연,0
손서하,1
시바,0
뉴클레오캡시드,0
갈라디아,0
란규호,1
김하영,1
지이레,1
야죽,0
후모,0
빈의찬,1
가현,1
조벼리,1
압소르방트,0
모으다,0
가벽,0
코슈트,0
양경훈,1
흑영,0
혁뉴,0
노작지근,0
보석원,1
원원재,1
포르릉,0
리세,0
은하정,1
두덕,0
탈이,0
늠식,0
배정빈,1
범수구리,0
모호성,1
동세호,1
덜거덩,0
해한결,1
티레,0
장서호,1
순혁준,1
종민구,1
까나리,0
서세령,1
글레이징,0
뇌태영,1
구승헌,1
황현찬,1
미위불가,0
팽재빈,1
도은미,1
귀르셀,0
변혜담,1
연라현,1
측탁,0
성효린,1
금범석,1
각린,0
역병,0
풍승언,1
산티아고,0
규회,0
편순,0
진혜준,1
개런티,0
액취,0
산투스,0
배인찬,1
윈체스터,0
가도아,1
길차,0
탕윤재,1
장혜서,1
클로랄,0
시한별,1
격서,0
참독,0
변시후,1
이선율,1
강화지교,0
조의찬,1
네오세라토더스,0
제서희,1
악몽,0
푼트,0
용라,0
홍연호,1
군덕,0
강하루,1
로하스소리야,0
어곤,0
세이셸,0
와드득,0
으르렁,0
묵규림,1
독은유,1
손정수,1
코디네이션,0
소민솔,1
변송희,1
왕하민,1
큐비즘,0
소유라,1
권법,0
한창훈,1
점필재,0
애꾸,0
진준서,1
신승범,1
느지막,0
함민용,1
상현성,1
우현태,1
가꾸다,0
경주완,1
교주한,1
민재휘,1
노이경,1
마가타,0
진건영,1
점사랑,1
모군,0
페구,0
원은주,1
빈하영,1
최정수,1
황레아,1
홍의찬,1
금용민,1
석염,0
주은기,1
꼬르르,0
시동우,1
도부타민,0
시폐,0
최이지,1
뢰새별,1
길찍,0
변주리,1
부가린,1
파닥,0
랑하울,1
승랍,0
얼씨구나,0
모이수,1
손혜수,1
좌온유,1
토볼스크,0
뇌세민,1
과골,0
탄경,0
차득,0
국주하,1
캄포아모르,0
에꾸,0
만승지존,0
노르넨,0
림진솔,1
석혜진,1
서고은,1
궁굴다,0
이제이,1
베번,0
탁효경,1
빙채유,1
전곽,0
만호,0
빠드등,0
문항,0
웅편,0
서주하,1
소규진,1
종아랑,1
괴당,0
장희정,1
어저께,0
강고운,1
칠피,0
누통,0
최유희,1
굴레미,0
선루아,1
진세웅,1
석다비,1
대출장,0
간삼조이,0
정유아,1
가잠매,0
방태건,1
타우린,0
욕곡봉타,0
억손,0
음원희,1
중급,0
과테말라시티,0
오준원,1
안제현,1
민나령,1
건안,0
퇴열,0
위순,0
보시호,1
색념,0
경다흰,1
성서경,1
점건욱,1
진근영,1
진준희,1
등석원,1
계형진,1
몽징,0
간닥,0
육즙,0
트렌처,0
승태준,1
백혜슬,1
흔상,0
조수윤,1
계리오,1
모르겐슈테른,0
기경서,1
우현주,1
스트래퍼드,0
장성은,1
씀바귀,0
윤은유,1
에마나티오,0
교상혁,1
이권,0
일자이후,0
이은정,1
의협,0
본템펠리,0
급창,0
진린아,1
척확,0
예승재,1
옹태림,1
클라우디아누스,0
차로운,1
소성윤,1
규맥,0
노윤선,1
금세경,1
돌진,0
에고,0
채지후,1
뒈뒈,0
동정환,1
포스젠,0
습관,0
여루하,1
호윤석,1
장석훈,1
차민섭,1
크로마토그램,0
색난,0
조지윤,1
석후,0
진동환,1
발구지,0
장시언,1
안율아,1
기서휘,1
변탁,0
저생,0
니벨슨,0
임준후,1
진은아,1
덕량,0
데밀,0
유우재,1
목서온,1
화양,0
섬묘,0
세팔렉신,0
강여준,1
강유영,1
비디오미터,0
친합,0
토압,0
장갱이,0
삭요,0
엉체미,0
황경미,1
금리연,1
배한나,1
초불,0
온윤,0
수채현,1
촌명,0
엽아,0
샌안토니오,0
다우다,0
석영주,1
홍권우,1
오퍼레이터,0
황호민,1
권태연,1
홍효원,1
획순,0
양규빈,1
빼드득,0
폭종,0
수영석,1
정범석,1
유아연,1
수단우,1
이상견빙지,0
모미,0
필술,0
심오,0
스킨십,0
허치슨,0
무태빈,1
깨닫다,0
박질리다,0
두예영,1
진단우,1
재끼다,0
매슥,0
방윤우,1
회흘,0
한태산,1
완투,0
변원재,1
진예린,1
양라임,1
괴민,0
최찬우,1
노범진,1
구나희,1
하민,1
연이,0
서석주,1
언하,0
전진영,1
하시언,1
기답,0
고팽,0
공동훈,1
경선주,1
후유근,1
로혜솔,1
미인성,1
후임,0
향촌,0
방진욱,1
후나엘,1
선주후면,0
최청,0
한연정,1
엔아이이오,0
잡탕스레,0
추승윤,1
구균,0
모련채,0
사영주,1
르네상스,0
야드,0
앙달,0
동유진,1
천나겸,1
온승운,1
로범수,1
자초연,1
왕제아,1
으깍,0
소미현,1
달능,0
가이샤,0
순설,1
못동,0
중습,0
어상원,1
디비시,0
리후에,0
선원석,1
상민진,1
객오,0
로타미터,0
휴계,0
공유지,1
카니틴,0
마이카나이트,0
은경민,1
판탕,0
수현웅,1
홍민욱,1
영재이,1
장담비,1
소선민,1
시기리야,0
국송희,1
왕가령,1
부장우,1
지란,0
니트로,0
층란,0
구비오,0
쫀종,0
야민,0
엔토모노티스,0
견기범,1
등찬서,1
만혜수,1
트릴로,0
신해주,1
늬나노,0
가강산,1
수시언,1
빈근호,1
남란,0
장희준,1
마로이,1
노경찬,1
몬테소리,0
에스로,0
일벌간,0
영의진,1
분표,0
사은샘,1
헤어네트,0
호지희,1
간종윤,1
허풍,0
구지내,0
홀베르,0
사녕,0
포스파테이스,0
에넘느레,0
황시호,1
왕아미,1
서석주,1
석태진,1
카마르고,0
모도록,0
국세빈,1
재망,0
도현이,1
쇄납,0
짜긋,0
이충기대,0
지황극공,0
마이랑,1
이유이,1
백년지고락,0
응그리다,0
솜터리,0
구승연,1
분지르다,0
걱실,0
댄버라이트,0
다르마팔라,0
바이닐,0
지성연,1
방도윤,1
치발부장,0
운지,0
침혈,0
변현태,1
반원혁,1
얄쭉,0
지르박,0
송슬기,1
마르크시즘,0
묵비,0
잠비아,0
안국,0
용의주도,0
권두현,1
진재헌,1
리티곤,0
범전,0
황도하,1
카즈빈,0
안규연,1
디에이치에이,0
큐티클,0
위액,0
포류,0
홍진서,1
라무스,0
조재승,1
해래,0
풀오버,0
떠듬적,0
구미주,1
트루히요,0
현혜수,1
연기윤,1
아세나프텐,0
효녀,0
칼시,0
소영후,1
뉨,0
던지다,0
로동엽,1
배보라,1
항안,0
어희재,1
로스토프나도누,0
오태혁,1
면앙정,0
얌치,0
창승혜,1
곽솔지,1
평고,0
경찬미,1
청칠,0
동이다,0
농황,0
뒤카,0
근언,0
소인호,1
방하담,1
치지도외,0
구예담,1
권윤형,1
원예준,1
노경아,1
휘루,0
만용민,1
가다리,0
라브랑,0
노연화,1
창녀,0
오우림,1
그렇게,0
청견,0
폭취,0
설동휘,1
증인하,1
시칠리아나,0
석주호,1
이채우,1
빈범진,1
최승건,1
산희,0
피륙,0
감태서,1
은칭,0
경월,0
민여은,1
노미정,1
부시형,1
위태건,1
실책,0
아이올로스,0
부이든,1
오로하,1
우유현,1
석진율,1
노다애,1
연표,0
심결,1
횡치,0
벨러미,0
소윤상,1
원아론,1
최준현,1
신이담,1
맹도유,1
황민국,1
송의,0
장예랑,1
백학,0
혼공,0
손도엽,1
두증,0
장향,0
리이주,1
크루치코프스키,0
탄믿음,1
범한울,1
변세율,1
알쭌,0
버데기,0
업자,0
여현도,1
연총,0
크릴,0
평언,0
남성율,1
시한울,1
계정한,1
금병훈,1
우러르다,0
임철,0
순재헌,1
라에네크,0
관태유,1
순철,0
오진,1
천태산,1
춘곡,0
진예음,1
참죄,0
심리온,1
파시스트,0
교동화,1
배나엘,1
서준표,1
라티,0
소다혜,1
유세이드,0
라보현,1
이오논,0
담종현,1
비희우락,0
강진율,1
폐표,0
폐로이,0
노대경,1
도태율,1
소담스레,0
조프,0
누토,0
법체,0
재림,0
장소율,1
공의로이,0
남시혁,1
팔전,0
찬부,0
백주엘,1
명천지하,0
쾌보,0
찬육,0
연채희,1
깜팡이,0
석라온,1
습란,0
빌라르트,0
간주예,1
방접,0
시윤진,1
혈변,0
최범서,1
첨녕,0
목격,0
근통,0
증차,0
별폭,0
긍낙,0
뭄바이,0
율시,0
우혜솔,1
소유담,1
구나림,1
고예설,1
경승후,1
시목,0
채택,0
살라망카,0
장타,0
궁하이,1
염주하,1
아나운서,0
절군,0
부폄,0
봉름,0
큐레이터,0
전우현,1
뗑거덩,0
루터,0
소인서,1
흡열,0
강유안,1
전범서,1
양태은,1
해서온,1
박황,0
도천지세,0
한탄,0
존전,0
총채운,1
인전,0
세멘트,0
이세림,1
박세찬,1
신이찬,1
양윤수,1
당원준,1
이혜나,1
순졸,0
흑당,0
궁금답답,0
변은준,1
수별,0
호하민,1
카리부,0
노하임,1
아카드,0
혼일강리역대국도지도,0
트리스테,0
당승,0
명다,0
에스티디,0
질손,0
나도담,1
맹범석,1
설정하,1
홍율,1
문나나,1
달마티안,0
굴관,0
각탄,0
슈푸르,0
조태주,1
시성빈,1
효중,0
미후도,0
홍채경,1
부민섭,1
오채,0
비축,0
괭가리,0
정솔,1
탄혜수,1
금선재,1
탄인서,1
월안,0
부새,0
삭벌,0
양지완,1
울렁,0
로정원,1
서미스터,0
규찬,0
기겁,0
에이아이아르,0
부준호,1
재랄,0
베랑제,0
좌우구의,0
세용,0
다현태,1
진다민,1
차윤우,1
궁송희,1
동라엘,1
설반,0
치련,0
오스테나이트,0
애한서,1
암체,0
저권,0
정상헌,1
흠재훈사,0
탈혈,0
순찬솔,1
무겁직,0
이키케,0
김믿음,1
향실,0
오상미,1
번존스,0
지선경,1
먈갛다,0
허하엘,1
쇄모,0
억겁,0
살몽,0
사무라이,0
한빈,0
응득,0
냉반,0
자국지란,0
변례,0
정현중,1
하뿔싸,0
피주미,1
녹액,0
온톨로지,0
부잡스레,0
서호현,1
운확,0
진도담,1
장재후,1
아이엔에프,0
사폭,0
옹성희,1
필기태,1
농과창,0
하세민,1
열외,0
흑송,0
맹낭,0
좌병취우,0
용우솔,1
중답,0
변승휘,1
주루희,1
장이안,1
관정운,1
탕수안,1
유해담,1
증아인,1
병아,0
푸푸,0
노지홍,1
진지성,1
토스터,0
풍현태,1
퍼터,0
장하솜,1
삼용주,1
두규나,1
어로아,1
유혜림,1
성리현,1
더넘,0
꼬집다,0
족당,0
청란,0
곽해윤,1
깜정,0
뺑싯,0
체요,0
부재험,0
에미그런트,0
주다솔,1
호윤설,1
양영채,1
요도완,1
좌율,1
버튼,0
흔척,0
다스차오,0
성동주,1
창생,0
시시브이,0
발식,0
로케헌,0
남연진,1
방도경,1
이채빈,1
순민성,1
육준호,1
성영서,1
해채현,1
온초아,1
함시준,1
송초희,1
에이아르,0
문반,0
곡사이,0
게네랄파우제,0
플랜지,0
영우연,1
책재원수,0
포메라니안,0
뷔르츠부르크,0
결급,0
호송연,1
총교,0
해유아,1
촌공,0
제류,0
오아이아르티,0
비디오텍스,0
진진솔,1
어긋,0
윤성운,1
대꾸,0
남학,0
경헌,0
원욕,0
홍인후,1
운현찬,1
유초이,1
중흥,0
예아림,1
덕풍,0
을년,0
지건후,1
석유은,1
진루하,1
서태인,1
시첨,0
도재빈,1
모헨조다로,0
양나예,1
사워,0
흑심,0
상생지리,0
연융,0
장제나,1
후다닥,0
가투,0
촌저,0
쌍방,0
진에,0
교여지제,0
장여경,1
송이헌,1
구다윗,1
소은총,1
슬하,0
훈지,0
황태웅,1
창녕,0
칼라아자르,0
위관택인,0
오거지서,0
옹인하,1
판윤아,1
조러루,0
백주안,1
옹재후,1
노걸대,0
지렴,0
갑증,0
참판,0
수오지심,0
오혁진,1
오희연,1
성용민,1
혼미,0
유주언,1
안샛별,1
페르덴도시,0
우솔빈,1
벨라루스,0
원보은,1
왜마,0
묘채유,1
추수안,1
나윤채,1
갈시헌,1
가윤슬,1
로해솔,1
풋풋,0
배승민,1
로현준,1
산진환,1
라이연,1
조운지진,0
거즈,0
광의,0
매미송,1
잡잠,0
위레아,1
조재원,1
고예,0
방태혁,1
도겸,1
백기원,1
격철,0
인시환,1
알싸,0
염채안,1
현유이,1
풍빈,1
완요셉,1
국조이,1
무하이,1
점진후,1
두유미,1
조시우,1
뻑적지근,0
조희건,1
수보람,1
덩다랗다,0
장안나,1
방헌,0
두이린,1
보난자그램,0
여서빈,1
로다윤,1
길자은,1
조관모급,0
소태경,1
하영서,1
성수희,1
임샛별,1
밀탐,0
여념,0
궁력,0
척촌지리,0
왕나혜,1
멀끄러미,0
월서,0
페트로파블롭스크캄차츠키,0
보서온,1
완유희,1
티린스,0
카토비체,0
달존,0
치혈,0
효계,0
겯질리다,0
국원석,1
군뢰,0
엄영서,1
엽여은,1
깨우치다,0
장연하,1
영세한,1
임헌,0
미칭,0
하재빈,1
천려원,1
유애린,1
홍아림,1
노재훈,1
라슈트,0
판다,0
림지용,1
월시,0
죄벌,0
식우지기,0
와벽불수,0
읍증,0
강태영,1
박희재,1
심세인,1
고리온,1
강보현,1
호질,0
식포,0
빈이지,1
심예령,1
엘긴,0
아르고스,0
초도원,1
베데커,0
혜릉,0
행교,0
구무택언,0
형아랑,1
빙소와해,0
서툴다,0
렙토스피라,0
장채운,1
소서령,1
수치스레,0
번료,0
실질,0
요두,0
암두,0
스캣,0
칭신,0
예도경,1
불로불사,0
순규민,1
상우경,1
앵글로ㆍ아랍,0
혼례,0
옥각,0
구재영,1
갈골,0
하주성,1
팽미선,1
추윤설,1
의륜,0
배로이,1
죄악,0
곡의준,1
호백,0
호걸,0
척락,0
환혼,0
구동은,1
사카라아제,0
거마,0
소병찬,1
팽예온,1
적잖다,0
소말리아,0
임하이,1
경승준,1
코치메이스,0
설슬기,1
나마니,0
번찬서,1
사예아,1
진시후,1
신직,0
초찬솔,1
기민,1
암미터,0
부수오,1
채삼,0
탄호이저,0
간은율,1
시태완,1
아니꼽다,0
은정민,1
브뤼기에르,0
불길지조,0
앙계,0
투티코린,0
견기지재,0
녹식,0
조르르,0
호흡지간,0
권재원,1
엄은성,1
정한결,1
승솔아,1
면경,0
금재영,1
그러저러다,0
안효서,1
탐비,0
참철절정,0
진예율,1
배예승,1
레비브륄,0
성영욱,1
모지운,1
헤드폰,0
감충,0
견설아,1
제바달다,0
등지희,1
여하령,1
포박,0
뢰지우,1
시태훈,1
위빙,0
예솔비,1
십종,0
표서형,1
평진유,1
좌효재,1
한혜림,1
꼴뚜기,0
좌촌,0
절커덩,0
정은결,1
그레코,0
가라치,0
일고가파,0
탕옥,0
황혜정,1
우현하,1
점영웅,1
양리나,1
무명지사,0
판가,0
이측,0
진도원,1
속항,0
뇌이삭,1
손동희,1
스튜어트,0
본드,0
전다인,1
저악,0
강희정,1
부준오,1
금합,0
허드래,0
레니나바트,0
구희승,1
언패,0
양재범,1
숭암,0
가영수,1
엔엠아르,0
염양춘,0
배승욱,1
탕세미,1
이인아,1
산업,0
두주불사,0
장소혜,1
농회,0
흥취,0
이이은,1
색재,0
서건휘,1
표진희,1
소지웅,1
황루이,1
다지승,1
존교,0
어렵쇼,0
점민유,1
옹찬빈,1
에고티즘,0
직례,0
라유건,1
특징,0
모옌도,0
포노,0
탐오,0
끈덕,0
부하라,0
다대포,0
관객,0
열루,0
주서윤,1
소단하,1
유름,0
홍죽,0
상태웅,1
준생팔전,0
노해주,1
석서안,1
봉경준,1
민해찬,1
노아람,1
독설,0
조쇠,0
종고운,1
시에스더,1
함희영,1
폐등,0
내대훈,1
카트라이트,0
납대대,0
여의투질,0
요인혁,1
궉준아,1
시이사왕,0
국시훈,1
필진경,1
불그데데,0
연보배,1
놀리나,0
주태원,1
무염지욕,0
수륙,0
오어니즘,0
아드레날린,0
생녀,0
헬리코프리온,0
좌석미난,0
최요셉,1
문헌,0
신은제,1
하성원,1
디노사우르,0
왜형,0
반애,0
빙하늘,1
조정아,1
아무런들,0
소석준,1
비어미,0
순결무구,0
소미래,1
늑표,0
되착,0
제서린,1
어함,0
어서기,0
주서인,1
정도환,1
배성찬,1
배제윤,1
양선미,1
중목소시,0
티미랴제프,0
호메이니,0
정승원,1
휴머니스트,0
민도휘,1
심찬민,1
유진수,1
이나따나,0
조인성,1
기연정,1
맵자,0
림시헌,1
여원여소,0
부틴,0
마형우,1
후현도,1
혼서,0
기민주,1
점하라,1
변진현,1
예루미,1
주선우,1
용봉지자,0
성하령,1
반채윤,1
비민채,1
손세원,1
본급,0
탁다원,1
언경,0
신초은,1
조우리,1
독기준,1
연시후,1
베로치,0
유병현,1
양시아,1
승대윤,1
후진석,1
준설,0
유준성,1
사지나,1
간친,0
낙형,0
연을,0
봉채경,1
절패,0
민태범,1
라비린토스,0
문안나,1
위예랑,1
교잡,0
권주하,1
목채민,1
등서유,1
옹조은,1
뻘긋,0
선진하,1
언로,0
혁투,0
소유진,1
개키다,0
가승용,1
조제현,1
늠실,0
베니하산,0
간예,0
간혹,0
병석,0
나에스더,1
포괴,0
채정빈,1
기태훈,1
쥐루,0
만나니,0
지향무처,0
수현영,1
위너,0
은현웅,1
해싱,0
상연호,1
구족지친소,0
송무백열,0
개보,0
손좌,0
바주카,0
회충,0
내영환,1
혜윤,0
황상후,1
환삭,0
홀데인,0
강주훈,1
대안,1
평승기,1
애윤,1
감교,0
아이에스비엔,0
한년고공,0
공폭,0
간나위,0
현예건,1
한경현,1
청경우직,0
뿔그스름,0
음혹,0
인용준,1
필은빈,1
심태림,1
시크무레,0
태클,0
망외,0
예축,0
디아밀아민,0
객탑,0
문혁준,1
모랑,0
압감,0
바른,0
우로키네이스,0
윈타테륨,0
탁선,0
할갑다,0
확증,0
전승리,1
재잡손,0
열설,0
엄영주,1
뿌덕뿌덕,0
바벨론,0
현창민,1
소가람,1
업업,0
립스,0
친쪼다,0
두규민,1
학효아,1
봉강현,1
홍규아,1
쇄편,0
터수,0
상다빈,1
안아은,1
빈민찬,1
누메아,0
금건민,1
잘싹,0
전예훈,1
당견,0
내하엘,1
정빈,1
안현경,1
하야스레,0
우준기,1
도승지,1
뻐근,0
순현영,1
파샤,0
늪,0
금연제,1
옹예온,1
유겐트슈틸,0
린터,0
세이브,0
측이,0
수입포,0
변심,0
내소울,1
소세원,1
유엔아이디오,0
진은재,1
사라임,1
한소피아,1
신민지,1
날라라,0
임규영,1
압다,0
종혜경,1
백해원,1
장예온,1
주스티,0
연준이,1
범해윤,1
불낙,0
모화영,1
자애지정,0
미지수,1
매찬미,1
기기묘묘,0
고호빈,1
사승연,1
유카,0
허경환,1
균세,0
신서빈,1
뮤온,0
석성민,1
빈은후,1
표패,0
검댕,0
그립다,0
말음,0
강호성,1
아이유,0
